x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
-0.2,-0.19866933,0.9800666,9.801331,5.980067,-9.801331,0.19866933,0.9950042,0.039989334,1.9601332,0.039733864,-0.2,1.4,-5.4,0.2,3.1,0.04,-0.04,0.08,10.04,7.84,-0.008,0.008,0.008,-0.016,4.976,5.832,10.648,-0.208,0.032,4.912,0.2,0.4472136,2.2449944,0.76186115,-9.8,1.0,-0.2,-1.1787359,-0.15866934,103.05994,-0.49933466,0.8900333,-1.609438,-0.00998004,8.390562,0.6931472,-0.6931472,-0.09735458,0.19866933,0.83053446
-0.1,-0.099833414,0.9950042,9.9001665,5.995004,-9.9001665,0.099833414,0.99875027,0.009999833,1.9900084,0.009983341,-0.1,1.7,-5.2,0.1,3.05,0.01,-0.01,0.02,10.01,8.41,-0.001,0.001,0.001,-0.002,4.997,6.859,9.261,-0.101,0.009,4.979,0.1,0.31622776,2.238303,0.8901999,-9.9,0.5,-0.1,-1.0948375,-0.089833416,101.015,-0.2499167,0.6975021,-2.3025851,-0.00999001,7.697415,-2.82796e-12,2.82796e-12,-0.049667332,0.099833414,0.8387612
2.842171e-13,2.842171e-13,1.0,10.0,6.0,-10.0,-2.842171e-13,1.0,8.0779357e-26,2.0,8.0779357e-26,2.842171e-13,2.0,-5.0,-2.842171e-13,3.0,8.0779357e-26,-8.0779357e-26,1.6155871e-25,10.0,9.0,2.2958874e-38,2.2958874e-38,-2.2958874e-38,4.5917748e-38,5.0,8.0,8.0,2.842171e-13,8.0779357e-26,5.0,2.842171e-13,5.3312016e-07,2.236068,1.0,-10.0,1.4210855e-12,-2.842171e-13,-1.0,2.842171e-13,99.0,7.1054274e-13,0.5,-28.889038,-0.01,-18.889038,-26.586452,26.586452,1.4210855e-13,2.842171e-13,0.84147096
0.1,0.099833414,0.9950042,10.0998335,5.995004,-10.0998335,-0.099833414,0.99875027,0.009999833,1.9900084,0.009983341,0.1,2.3,-4.8,-0.1,2.95,0.01,-0.01,0.02,10.01,9.61,0.001,0.001,-0.001,0.002,5.003,9.261,6.859,0.101,0.011,4.981,0.1,0.31622776,2.238303,1.0898668,-9.9,0.5,-0.1,-0.89517075,0.10983342,97.015,0.2499167,0.29750207,-2.3025851,-0.01001001,7.697415,2.8563818e-12,-2.8563818e-12,0.049667332,0.099833414,0.8387612
0.2,0.19866933,0.9800666,10.198669,5.980067,-10.198669,-0.19866933,0.9950042,0.039989334,1.9601332,0.039733864,0.2,2.6,-4.6,-0.2,2.9,0.04,-0.04,0.08,10.04,10.24,0.008,0.008,-0.008,0.016,5.024,10.648,5.832,0.208,0.048,4.928,0.2,0.4472136,2.2449944,1.1591998,-9.8,1.0,-0.2,-0.7813972,0.23866934,95.05994,0.49933466,0.090033285,-1.609438,-0.01002004,8.390562,0.6931472,-0.6931472,0.09735458,0.19866933,0.83053446
0.3,0.29552022,0.9553365,10.29552,5.9553366,-10.29552,-0.29552022,0.9887711,0.08987855,1.910673,0.08865606,0.3,2.9,-4.4,-0.3,2.85,0.09,-0.09,0.18,10.09,10.89,0.027,0.027,-0.027,0.054,5.081,12.167,4.913,0.327,0.117,4.847,0.3,0.5477226,2.2561028,1.208188,-9.7,1.5,-0.3,-0.65981627,0.38552022,93.13467,0.7477601,-0.12233175,-1.2039728,-0.01003009,8.796027,1.0986123,-1.0986123,0.14116062,0.29552022,0.81650805
0.4,0.38941833,0.921061,10.389419,5.921061,-10.389419,-0.38941833,0.9800666,0.15931821,1.842122,0.15576734,0.4,3.2,-4.2,-0.4,2.8,0.16,-0.16,0.32,10.16,11.56,0.064,0.064,-0.064,0.128,5.192,13.824,4.096,0.464,0.224,4.744,0.4,0.6324555,2.2715633,1.2377717,-9.6,2.0,-0.4,-0.5316427,0.54941833,91.23894,0.9947092,-0.3394695,-0.91629076,-0.01004016,9.08371,1.3862944,-1.3862944,0.17933902,0.38941833,0.79624397
0.5,0.47942555,0.87758255,10.479425,5.8775826,-10.479425,-0.47942555,0.9689124,0.24740396,1.7551651,0.23971277,0.5,3.5,-4.0,-0.5,2.75,0.25,-0.25,0.5,10.25,12.25,0.125,0.125,-0.125,0.25,5.375,15.625,3.375,0.625,0.375,4.625,0.5,0.70710677,2.291288,1.2495767,-9.5,2.5,-0.5,-0.39815703,0.72942555,89.37241,1.2397127,-0.5612087,-0.6931472,-0.010050251,9.306853,1.609438,-1.609438,0.21036774,0.47942555,0.76919633
0.6,0.5646425,0.8253356,10.564643,5.8253355,-10.564643,-0.5646425,0.9553365,0.35227424,1.6506712,0.33878547,0.6,3.8,-3.8,-0.6,2.7,0.36,-0.36,0.72,10.36,12.96,0.216,0.216,-0.216,0.432,5.648,17.576,2.744,0.816,0.576,4.496,0.6,0.7745967,2.3151674,1.2458214,-9.4,3.0,-0.6,-0.26069313,0.92464244,87.53467,1.4823213,-0.7873322,-0.51082563,-0.0100603625,9.489175,1.7917595,-1.7917595,0.23300977,0.5646425,0.7347755
0.7,0.64421767,0.7648422,10.6442175,5.764842,-10.6442175,-0.64421767,0.9393727,0.47062588,1.5296844,0.45095238,0.7,4.1,-3.6,-0.7,2.65,0.49,-0.49,0.98,10.49,13.69,0.343,0.343,-0.343,0.686,6.029,19.683,2.197,1.043,0.833,4.363,0.7,0.83666,2.3430748,1.2292013,-9.3,3.5,-0.7,-0.1206245,1.1342177,85.72516,1.7221088,-1.017579,-0.35667494,-0.010070493,9.643325,1.9459101,-1.9459101,0.24636243,0.64421767,0.69242316
0.8,0.7173561,0.6967067,10.717356,5.696707,-10.717356,-0.7173561,0.921061,0.59719545,1.3934134,0.57388484,0.8,4.4,-3.4,-0.8,2.6,0.64,-0.64,1.28,10.64,14.44,0.512,0.512,-0.512,1.024,6.536,21.952,1.728,1.312,1.152,4.232,0.8,0.8944272,2.3748684,1.2027563,-9.2,4.0,-0.8,0.020649381,1.3573561,83.94329,1.958678,-1.2516466,-0.22314355,-0.010080645,9.776856,2.0794415,-2.0794415,0.2498934,0.7173561,0.6416954
0.9,0.7833269,0.62161,10.783327,5.62161,-10.783327,-0.7833269,0.90044713,0.72428715,1.24322,0.7049942,0.9,4.7,-3.2,-0.9,2.55,0.81,-0.81,1.62,10.81,15.21,0.729,0.729,-0.729,1.458,7.187,24.389,1.331,1.629,1.539,4.109,0.9,0.9486833,2.4103942,1.1697259,-9.1,4.5,-0.9,0.16171694,1.5933269,82.18839,2.1916635,-1.489195,-0.105360515,-0.010090818,9.894639,2.1972246,-2.1972246,0.2434619,0.7833269,0.5823447
1.0,0.84147096,0.5403023,10.841471,5.5403023,-10.841471,-0.84147096,0.87758255,0.84147096,1.0806046,0.84147096,1.0,5.0,-3.0,-1.0,2.5,1.0,-1.0,2.0,11.0,16.0,1.0,1.0,-1.0,2.0,8.0,27.0,1.0,2.0,2.0,4.0,1.0,1.0,2.4494898,1.1333976,-9.0,5.0,-1.0,0.30116868,1.841471,80.459694,2.4207356,-1.7298489,2.9842795e-13,-0.01010101,10.0,2.3025851,-2.3025851,0.22732435,0.84147096,0.51439524
1.1,0.89120734,0.45359612,10.891208,5.453596,-10.891208,-0.89120734,0.8525245,0.935616,0.90719223,0.9803281,1.1,5.3,-2.8,-1.1,2.45,1.21,-1.21,2.42,11.21,16.81,1.331,1.331,-1.331,2.662,8.993,29.791,0.729,2.431,2.541,3.911,1.1,1.0488088,2.4919872,1.0969568,-8.9,5.5,-1.1,0.43761125,2.1012073,78.7564,2.6456037,-1.973202,0.09531018,-0.010111224,10.09531,2.3978953,-2.3978953,0.2021241,0.89120734,0.43820083
1.2,0.9320391,0.36235777,10.932039,5.3623576,-10.932039,-0.9320391,0.8253356,0.99145836,0.72471553,1.118447,1.2,5.6,-2.6,-1.2,2.4,1.44,-1.44,2.88,11.44,17.64,1.728,1.728,-1.728,3.456,10.184,32.768,0.512,2.928,3.168,3.848,1.2,1.0954452,2.5377154,1.0633422,-8.8,6.0,-1.2,0.56968135,2.372039,77.077644,2.8660195,-2.218821,0.18232156,-0.010121457,10.182322,2.4849067,-2.4849067,0.1688658,0.9320391,0.35447988
1.3,0.9635582,0.26749882,10.963558,5.267499,-10.963558,-0.9635582,0.7960838,0.99290365,0.53499764,1.2526256,1.3,5.9,-2.4,-1.3,2.35,1.69,-1.69,3.38,11.69,18.49,2.197,2.197,-2.197,4.394,11.591,35.937,0.343,3.497,3.887,3.817,1.3,1.1401755,2.5865035,1.0351138,-8.7,6.5,-1.3,0.69605935,2.6535583,75.4225,3.081779,-2.4662507,0.26236427,-0.010131712,10.262364,2.5649493,-2.5649493,0.12887534,0.9635582,0.26432005
1.4,0.98544973,0.16996714,10.98545,5.169967,-10.98545,-0.98544973,0.7648422,0.92521155,0.3399343,1.3796296,1.4,6.2,-2.2,-1.4,2.3,1.96,-1.96,3.92,11.96,19.36,2.744,2.744,-2.744,5.488,13.232,39.304,0.216,4.144,4.704,3.824,1.4,1.183216,2.6381812,1.0143386,-8.6,7.0,-1.4,0.8154826,2.9454498,73.79003,3.2927248,-2.7150164,0.33647224,-0.010141988,10.3364725,2.6390574,-2.6390574,0.08374704,0.98544973,0.16914997
1.5,0.997495,0.0707372,10.997495,5.0707374,-10.997495,-0.997495,0.73168886,0.7780732,0.1414744,1.4962425,1.5,6.5,-2.0,-1.5,2.25,2.25,-2.25,4.5,12.25,20.25,3.375,3.375,-3.375,6.75,15.125,42.875,0.125,4.875,5.625,3.875,1.5,1.2247449,2.6925824,1.0024987,-8.5,7.5,-1.5,0.9267578,3.247495,72.17926,3.4987476,-2.9646313,0.4054651,-0.010152284,10.405465,2.7080503,-2.7080503,0.03528,0.997495,0.07067823
1.6,0.9995736,-0.029199522,10.999574,4.9708004,-10.999574,-0.9995736,0.6967067,0.54935545,-0.058399044,1.5993178,1.6,6.8,-1.8,-1.6,2.2,2.56,-2.56,5.12,12.56,21.16,4.096,4.096,-4.096,8.192,17.288,46.656,0.064,5.696,6.656,3.976,1.6,1.264911,2.7495453,1.0004262,-8.4,8.0,-1.6,1.0287731,3.5595737,70.5892,3.699787,-3.2145998,0.47000363,-0.010162601,10.470004,2.7725887,-2.7725887,-0.014593536,0.9995736,-0.029195374
1.7,0.9916648,-0.1288445,10.991665,4.8711557,-10.991665,-0.9916648,0.65998316,0.24894679,-0.257689,1.6858302,1.7,7.1,-1.6,-1.7,2.15,2.89,-2.89,5.78,12.89,22.09,4.913,4.913,-4.913,9.826,19.739,50.653,0.027,6.613,7.803,4.133,1.7,1.3038405,2.8089144,1.0082657,-8.3,8.5,-1.7,1.1205093,3.8816648,69.018845,3.8958323,-3.4644222,0.53062826,-0.01017294,10.530628,2.8332133,-2.8332133,-0.06388528,0.9916648,-0.1284883
1.8,0.9738476,-0.22720209,10.973847,4.772798,-10.973847,-0.9738476,0.62161,-0.09824859,-0.45440418,1.7529258,1.8,7.4,-1.4,-1.8,2.1,3.24,-3.24,6.48,13.24,23.04,5.832,5.832,-5.832,11.664,22.496,54.872,0.008,7.632,9.072,4.352,1.8,1.3416408,2.87054,1.0254685,-8.2,9.0,-1.8,1.2010497,4.2138476,67.4672,4.0869236,-3.713601,0.5877867,-0.010183299,10.587787,2.8903718,-2.8903718,-0.11063011,0.9738476,-0.2252524
1.9,0.9463001,-0.32328957,10.9463005,4.6767106,-10.9463005,-0.9463001,0.5816831,-0.45146576,-0.64657915,1.7979702,1.9,7.7,-1.2,-1.9,2.05,3.61,-3.61,7.22,13.61,24.01,6.859,6.859,-6.859,13.718,25.577,59.319,0.001,8.759,10.469,4.639,1.9,1.3784049,2.9342802,1.0508162,-8.1,9.5,-1.9,1.2695897,4.5563,65.93329,4.27315,-3.961645,0.64185387,-0.0101936795,10.641854,2.944439,-2.944439,-0.15296447,0.9463001,-0.31768742
2.0,0.9092974,-0.41614684,10.909297,4.5838532,-10.909297,-0.9092974,0.5403023,-0.7568025,-0.8322937,1.8185948,2.0,8.0,-1.0,-2.0,2.0,4.0,-4.0,8.0,14.0,25.0,8.0,8.0,-8.0,16.0,29.0,64.0,-3.055826e-38,10.0,12.0,5.0,2.0,1.4142135,3.0,1.0824757,-8.0,10.0,-2.0,1.3254442,4.9092975,64.416145,4.4546485,-4.2080736,0.6931472,-0.010204081,10.693147,2.9957323,-2.9957323,-0.18920062,0.9092974,-0.40423915
2.1,0.86320937,-0.5048461,10.86321,4.495154,-10.86321,-0.86320937,0.49757105,-0.95462775,-1.0096922,1.8127396,2.1,8.3,-0.8,-2.1,1.95,4.41,-4.41,8.82,14.41,26.01,9.261,9.261,-9.261,18.522,32.783,68.921,-0.001,11.361,13.671,5.441,2.1,1.4491377,3.0675724,1.118079,-7.9,10.5,-2.1,1.3680555,5.2732096,62.914845,4.6316047,-4.452423,0.74193734,-0.010214505,10.741938,3.0445225,-3.0445225,-0.21789394,0.86320937,-0.48367274
2.2,0.8084964,-0.5885011,10.808496,4.411499,-10.808496,-0.8084964,0.45359612,-0.99186873,-1.1770022,1.7786921,2.2,8.6,-0.6,-2.2,1.9,4.84,-4.84,9.68,14.84,27.04,10.648,10.648,-10.648,21.296,36.944,74.088,-0.008,12.848,15.488,5.968,2.2,1.4832397,3.1368775,1.15483,-7.8,11.0,-2.2,1.3969976,5.6484966,61.4285,4.8042483,-4.6942506,0.78845733,-0.010224949,10.788457,3.0910425,-3.0910425,-0.23790053,0.8084964,-0.5551149
2.3,0.7457052,-0.66627604,10.745706,4.333724,-10.745706,-0.7457052,0.40848744,-0.8377695,-1.3325521,1.715122,2.3,8.9,-0.4,-2.3,1.85,5.29,-5.29,10.58,15.29,28.09,12.167,12.167,-12.167,24.334,41.501,79.507,-0.027,14.467,17.457,6.587,2.3,1.5165751,3.207803,1.189629,-7.7,11.5,-2.3,1.4119812,6.035705,59.956276,4.9728527,-4.933138,0.8329091,-0.010235415,10.83291,3.1354942,-3.1354942,-0.24842276,0.7457052,-0.61806273
2.4,0.6754632,-0.73739374,10.675463,4.262606,-10.675463,-0.6754632,0.36235777,-0.4996419,-1.4747875,1.6211116,2.4,9.2,-0.2,-2.4,1.8,5.76,-5.76,11.52,15.76,29.16,13.824,13.824,-13.824,27.648,46.472,85.184,-0.064,16.224,19.584,7.304,2.4,1.5491934,3.2802439,1.2192127,-7.6,12.0,-2.4,1.4128569,6.435463,58.497395,5.1377316,-5.168697,0.87546873,-0.0102459015,10.875469,3.1780539,-3.1780539,-0.24904115,0.6754632,-0.67236096
2.5,0.5984721,-0.8011436,10.598473,4.1988564,-10.598473,-0.5984721,0.31532237,-0.033179216,-1.6022872,1.4961804,2.5,9.5,6.3948846e-13,-2.5,1.75,6.25,-6.25,12.5,16.25,30.25,15.625,15.625,-15.625,31.25,51.875,91.125,-0.125,18.125,21.875,8.125,2.5,1.5811388,3.354102,1.2403033,-7.5,12.5,-2.5,1.3996158,6.848472,57.051144,5.2992363,-5.400572,0.91629076,-0.010256411,10.91629,3.218876,-3.218876,-0.23973107,0.5984721,-0.7181524
2.6,0.5155014,-0.8568888,10.515501,4.143111,-10.515501,-0.5155014,0.26749882,0.45895147,-1.7137775,1.3403035,2.6,9.8,0.2,-2.6,1.7,6.76,-6.76,13.52,16.76,31.36,17.576,17.576,-17.576,35.152,57.728,97.336,-0.216,20.176,24.336,9.056,2.6,1.6124516,3.4292855,1.2497597,-7.4,13.0,-2.6,1.3723902,7.2755013,55.61689,5.457751,-5.628444,0.95551145,-0.01026694,10.955511,3.2580965,-3.2580965,-0.22086367,0.5155014,-0.755809
2.7,0.42737988,-0.90407217,10.42738,4.0959277,-10.42738,-0.42737988,0.21900669,0.8451334,-1.8081443,1.1539257,2.7,10.1,0.4,-2.7,1.65,7.29,-7.29,14.58,17.29,32.49,19.683,19.683,-19.683,39.366,64.049,103.823,-0.343,22.383,26.973,10.103,2.7,1.6431676,3.5057096,1.2447263,-7.3,13.5,-2.7,1.331452,7.71738,54.194073,5.61369,-5.852036,0.9932518,-0.010277492,10.993252,3.295837,-3.295837,-0.19319113,0.42737988,-0.7858517
2.8,0.33498815,-0.94222236,10.334989,4.057778,-10.334989,-0.33498815,0.16996714,0.99990225,-1.8844447,0.9379668,2.8,10.4,0.6,-2.8,1.6,7.84,-7.84,15.68,17.84,33.64,21.952,21.952,-21.952,43.904,70.856,110.592,-0.512,24.752,29.792,11.272,2.8,1.67332,3.5832946,1.222771,-7.2,14.0,-2.8,1.2772105,8.174988,52.782223,5.767494,-6.071111,1.0296195,-0.010288066,11.029619,3.3322046,-3.3322046,-0.15781666,0.33498815,-0.8088668
2.9,0.23924933,-0.9709582,10.239249,4.029042,-10.239249,-0.23924933,0.12050277,0.8493634,-1.9419163,0.69382304,2.9,10.7,0.8,-2.9,1.55,8.41,-8.41,16.82,18.41,34.81,24.389,24.389,-24.389,48.778,78.167,117.649,-0.729,27.289,32.799,12.569,2.9,1.7029387,3.6619668,1.1820091,-7.1,14.5,-2.9,1.2102075,8.649249,51.38096,5.919625,-6.285479,1.0647107,-0.010298661,11.064711,3.3672957,-3.3672957,-0.11615054,0.23924933,-0.825427
3.0,0.14112,-0.9899925,10.14112,4.0100074,-10.14112,-0.14112,0.0707372,0.4121185,-1.979985,0.42336002,3.0,11.0,1.0,-3.0,1.5,9.0,-9.0,18.0,19.0,36.0,27.0,27.0,-27.0,54.0,86.0,125.0,-1.0,30.0,36.0,14.0,3.0,1.7320508,3.7416575,1.1212052,-7.0,15.0,-3.0,1.1311125,9.14112,49.989994,6.07056,-6.494996,1.0986123,-0.010309278,11.098612,3.4011974,-3.4011974,-0.06985387,0.14112,-0.83602184
3.1,0.041580662,-0.99913514,10.04158,4.000865,-10.04158,-0.041580662,0.020794827,-0.18416478,-1.9982703,0.12890005,3.1,11.3,1.2,-3.1,1.45,9.61,-9.61,19.22,19.61,37.21,29.791,29.791,-29.791,59.582,94.373,132.651,-1.331,32.891,39.401,15.571,3.1,1.7606816,3.822303,1.0398517,-6.9,15.5,-3.1,1.0407158,9.651581,48.609135,6.2207904,-6.699568,1.1314021,-0.010319917,11.131402,3.4339871,-3.4339871,-0.020772351,0.041580662,-0.8410034
3.2,-0.058374144,-0.9982948,9.941626,4.001705,-9.941626,0.058374144,-0.029199522,-0.72787786,-1.9965895,-0.18679726,3.2,11.6,1.4,-3.2,1.4,10.24,-10.24,20.48,20.24,38.44,32.768,32.768,-32.768,65.536,103.304,140.608,-1.728,35.968,43.008,17.288,3.2,1.7888544,3.9038444,0.9382183,-6.8,16.0,-3.2,0.9399206,10.181626,47.238297,6.370813,-6.8991475,1.1631508,-0.010330578,11.163151,3.465736,-3.465736,0.0291373,-0.058374144,-0.8405484
3.3,-0.15774569,-0.98747975,9.842255,4.0125203,-9.842255,0.15774569,-0.07912089,-0.9944322,-1.9749595,-0.5205608,3.3,11.9,1.6,-3.3,1.35,10.89,-10.89,21.78,20.89,39.69,35.937,35.937,-35.937,71.874,112.811,148.877,-2.197,39.237,46.827,19.157,3.3,1.8165902,3.9862263,0.8173706,-6.7,16.5,-3.3,0.8297341,10.732254,45.87748,6.521127,-7.09374,1.1939225,-0.0103412615,11.193922,3.4965076,-3.4965076,0.07788534,-0.15774569,-0.8346405
3.4,-0.25554112,-0.9667982,9.744459,4.0332017,-9.744459,0.25554112,-0.1288445,-0.84489596,-1.9335964,-0.86883974,3.4,12.2,1.8,-3.4,1.3,11.56,-11.56,23.12,21.56,40.96,39.304,39.304,-39.304,78.608,122.912,157.464,-2.744,42.704,50.864,21.184,3.4,1.8439089,4.069398,0.6791576,-6.6,17.0,-3.4,0.7112571,11.304459,44.5268,6.6722293,-7.283399,1.2237754,-0.010351967,11.223776,3.5263605,-3.5263605,0.12352834,-0.25554112,-0.8230715
3.5,-0.35078323,-0.9364567,9.649217,4.0635433,-9.649217,0.35078323,-0.17824605,-0.31111935,-1.8729134,-1.2277412,3.5,12.5,2.0,-3.5,1.25,12.25,-12.25,24.5,22.25,42.25,42.875,42.875,-42.875,85.75,133.625,166.375,-3.375,46.375,55.125,23.375,3.5,1.8708287,4.1533117,0.5261679,-6.5,17.5,-3.5,0.58567345,11.899217,43.18646,6.8246083,-7.4682283,1.2527629,-0.010362694,11.252763,3.5553482,-3.5553482,0.16424665,-0.35078323,-0.80546325
3.6,-0.44252044,-0.89675844,9.55748,4.1032414,-9.55748,0.44252044,-0.22720209,0.38354275,-1.7935169,-1.5930736,3.6,12.8,2.2,-3.6,1.2,12.96,-12.96,25.92,22.96,43.56,46.656,46.656,-46.656,93.312,144.968,175.616,-4.096,50.256,59.616,25.736,3.6,1.8973666,4.237924,0.3616552,-6.4,18.0,-3.6,0.45423797,12.51748,41.85676,6.9787397,-7.6483793,1.2809339,-0.010373444,11.280933,3.583519,-3.583519,0.19841696,-0.44252044,-0.7813078
3.7,-0.5298361,-0.8481,9.470164,4.1519,-9.470164,0.5298361,-0.27559024,0.90167576,-1.6962,-1.9603937,3.7,13.1,2.4,-3.7,1.15,13.69,-13.69,27.38,23.69,44.89,50.653,50.653,-50.653,101.306,156.959,185.193,-4.913,54.353,64.343,28.273,3.7,1.9235384,4.323193,0.18943752,-6.3,18.5,-3.7,0.3182639,13.160164,40.5381,7.135082,-7.82405,1.3083328,-0.010384216,11.308332,3.6109178,-3.6109178,0.22467703,-0.5298361,-0.7500251
3.8,-0.6118579,-0.7909677,9.388143,4.209032,-9.388143,0.6118579,-0.32328957,0.95449543,-1.5819354,-2.32506,3.8,13.4,2.6,-3.8,1.1,14.44,-14.44,28.88,24.44,46.24,54.872,54.872,-54.872,109.744,169.616,195.112,-5.832,58.672,69.312,30.992,3.8,1.9493588,4.4090815,0.01377203,-6.2,19.0,-3.8,0.17910983,13.828142,39.23097,7.294071,-7.995484,1.3350011,-0.01039501,11.335001,3.637586,-3.637586,0.24197991,-0.6118579,-0.71103406
3.9,-0.68776613,-0.7259323,9.312234,4.274068,-9.312234,0.68776613,-0.37018085,0.47763714,-1.4518646,-2.682288,3.9,13.7,2.8,-3.9,1.05,15.21,-15.21,30.42,25.21,47.61,59.319,59.319,-59.319,118.638,182.957,205.379,-6.859,63.219,74.529,33.899,3.9,1.9748417,4.4955535,-0.16078845,-6.1,19.5,-3.9,0.038166147,14.522234,37.935932,7.456117,-8.162966,1.3609766,-0.010405827,11.360976,3.6635616,-3.6635616,0.24963583,-0.68776613,-0.66383296
4.0,-0.7568025,-0.6536436,9.243197,4.3463564,-9.243197,0.7568025,-0.41614684,-0.2879033,-1.3072872,-3.02721,4.0,14.0,3.0,-4.0,1.0,16.0,-16.0,32.0,26.0,49.0,64.0,64.0,-64.0,128.0,197.0,216.0,-8.0,68.0,80.0,37.0,4.0,2.0,4.582576,-0.3295525,-6.0,20.0,-4.0,-0.10315888,15.243197,36.653645,7.6215987,-8.326822,1.3862944,-0.010416667,11.386294,3.6888795,-3.6888795,0.24733956,-0.7568025,-0.608083
4.1,-0.8182771,-0.574824,9.181723,4.425176,-9.181723,0.8182771,-0.46107268,-0.89212936,-1.149648,-3.3549361,4.1,14.3,3.2,-4.1,0.95,16.81,-16.81,33.62,26.81,50.41,68.921,68.921,-68.921,137.842,211.763,226.981,-9.261,73.021,85.731,40.301,4.1,2.0248456,4.670118,-0.48785454,-5.9,20.5,-4.1,-0.24345316,15.991723,35.384823,7.7908616,-8.4874115,1.410987,-0.010427529,11.410987,3.713572,-3.713572,0.23518264,-0.8182771,-0.54368705
4.2,-0.8715758,-0.4902608,9.128425,4.5097394,-9.128425,0.8715758,-0.5048461,-0.93545914,-0.9805216,-3.6606183,4.2,14.6,3.4,-4.2,0.9,17.64,-17.64,35.28,27.64,51.84,74.088,74.088,-74.088,148.176,227.264,238.328,-10.648,78.288,91.728,43.808,4.2,2.04939,4.758151,-0.6312201,-5.8,21.0,-4.2,-0.38131496,16.768425,34.13026,7.964212,-8.64513,1.4350846,-0.010438413,11.435084,3.7376697,-3.7376697,0.21364972,-0.8715758,-0.470856
4.3,-0.91616595,-0.40079919,9.083834,4.5992007,-9.083834,0.91616595,-0.5473577,-0.3518586,-0.80159837,-3.9395134,4.3,14.9,3.6,-4.3,0.85,18.49,-18.49,36.98,28.49,53.29,79.507,79.507,-79.507,159.014,243.521,250.047,-12.167,83.807,97.997,47.527,4.3,2.0736442,4.846648,-0.75552595,-5.7,21.5,-4.3,-0.5153668,17.573833,32.8908,8.141917,-8.8004,1.4586151,-0.010449321,11.458615,3.7612002,-3.7612002,0.18359928,-0.91616595,-0.3901543
4.4,-0.9516021,-0.30733287,9.048398,4.692667,-9.048398,0.9516021,-0.5885011,0.48856476,-0.61466575,-4.187049,4.4,15.2,3.8,-4.4,0.8,19.36,-19.36,38.72,29.36,54.76,85.184,85.184,-85.184,170.368,260.552,262.144,-13.824,89.584,104.544,51.464,4.4,2.0976176,4.935585,-0.8571486,-5.6,22.0,-4.4,-0.6442692,18.408398,31.667334,8.324199,-8.953667,1.4816046,-0.010460251,11.481605,3.7841897,-3.7841897,0.1462293,-0.9516021,-0.30251756
4.5,-0.9775301,-0.2107958,9.0224695,4.789204,-9.0224695,0.9775301,-0.62817365,0.98552513,-0.4215916,-4.3988857,4.5,15.5,4.0,-4.5,0.75,20.25,-20.25,40.5,30.25,56.25,91.125,91.125,-91.125,182.25,278.375,274.625,-15.625,95.625,111.375,55.625,4.5,2.1213202,5.0249376,-0.9330953,-5.5,22.5,-4.5,-0.7667343,19.27247,30.460796,8.511235,-9.105398,1.5040774,-0.010471204,11.504077,3.8066626,-3.8066626,0.10302962,-0.9775301,-0.20923816
4.6,-0.993691,-0.112152524,9.006309,4.8878474,-9.006309,0.993691,-0.66627604,0.73870605,-0.22430505,-4.5709786,4.6,15.8,4.2,-4.6,0.7,21.16,-21.16,42.32,31.16,57.76,97.336,97.336,-97.336,194.672,297.008,287.496,-17.576,101.936,118.496,60.016,4.6,2.144761,5.1146846,-0.98111284,-5.4,23.0,-4.6,-0.88153845,20.16631,29.272152,8.703155,-9.256076,1.5260563,-0.01048218,11.526056,3.8286414,-3.8286414,0.05572248,-0.993691,-0.11191756
4.7,-0.9999232,-0.012388663,9.000076,4.9876113,-9.000076,0.9999232,-0.7027131,-0.09869052,-0.024777327,-4.6996393,4.7,16.1,4.4,-4.7,0.65,22.09,-22.09,44.18,32.09,59.29,103.823,103.823,-103.823,207.646,316.469,300.763,-19.683,108.523,125.913,64.643,4.7,2.1679482,5.2048054,-0.9997698,-5.3,23.5,-4.7,-0.9875346,21.090076,28.102388,8.900039,-9.406195,1.5475625,-0.01049318,11.547563,3.8501475,-3.8501475,0.0061938562,-0.9999232,-0.012388347
4.8,-0.9961646,0.087498985,9.003836,5.087499,-9.003836,0.9961646,-0.73739374,-0.86685115,0.17499797,-4.78159,4.8,16.4,4.6,-4.8,0.6,23.04,-23.04,46.08,33.04,60.84,110.592,110.592,-110.592,221.184,336.776,314.432,-21.952,115.392,133.632,69.512,4.8,2.1908903,5.295281,-0.9885085,-5.2,24.0,-4.8,-1.0836636,22.043835,26.952501,9.101917,-9.556251,1.5686159,-0.010504202,11.568616,3.871201,-3.871201,-0.043581694,-0.9961646,0.087387376
4.9,-0.98245263,0.18651237,9.017548,5.1865125,-9.017548,0.98245263,-0.77023125,-0.9012914,0.37302473,-4.814018,4.9,16.7,4.8,-4.9,0.55,24.01,-24.01,48.02,34.01,62.41,117.649,117.649,-117.649,235.298,357.947,328.509,-24.389,122.549,141.659,74.629,4.9,2.2135944,5.386093,-0.94766575,-5.1,24.5,-4.9,-1.168965,23.027548,25.823488,9.308774,-9.706744,1.5892352,-0.0105152475,11.589235,3.8918202,-3.8918202,-0.09161978,-0.98245263,0.18543288
